20gb,10gb,5gb,5gb,batch_size,microbatch_size,num_microbatches,max_new_tokens,peak_gi5gb_mb,avg_gi5gb_mb,total_latency_ms,status
17,7,2,6,32,2,16,512,914,739,,timeout
17,7,2,6,64,32,2,512,4828,1852,,OOM_rank3
17,7,2,6,64,16,4,512,4758,1967,,OOM_rank3
17,7,2,6,64,8,8,512,3662,1564,,OOM_rank3
17,7,2,6,64,4,16,512,962,767,,timeout
17,7,2,6,64,2,32,512,946,760,,timeout
17,7,3,5,32,16,2,512,4856,2359,88001.1328125,ok
17,7,3,5,32,8,4,512,4834,2321,138967.90625,ok
17,7,3,5,32,4,8,512,3266,2018,246304.21875,ok
17,7,3,5,32,2,16,512,1300,1045,,timeout
17,7,3,5,64,32,2,512,4822,2675,,OOM_rank3
17,7,3,5,64,16,4,512,4720,2716,,OOM_rank3
17,7,3,5,64,8,8,512,4424,2719,,OOM_rank3
17,7,3,5,64,4,16,512,1348,1053,,timeout
17,7,3,5,64,2,32,512,1332,1059,,timeout
17,7,4,4,32,16,2,512,4832,2767,87995.71875,ok
17,7,4,4,32,8,4,512,4630,2818,138657.578125,ok
17,7,4,4,32,4,8,512,4292,2623,245778.078125,ok
17,7,4,4,32,2,16,512,1686,1322,,timeout
17,7,4,4,64,32,2,512,4788,3296,131997.078125,ok
17,7,4,4,64,16,4,512,4806,3353,176528.96875,ok
17,7,4,4,64,8,8,512,4790,3382,276223.5,ok
17,7,4,4,64,4,16,512,1734,1342,,timeout
17,7,4,4,64,2,32,512,1718,1335,,timeout
17,7,5,3,32,16,2,512,4830,3054,88268.375,ok
17,7,5,3,32,8,4,512,4554,3167,139200.84375,ok
17,7,5,3,32,4,8,512,4598,3075,246150.046875,ok
17,7,5,3,32,2,16,512,2072,1578,,timeout
17,7,5,3,64,32,2,512,4864,3527,,OOM_rank2
17,7,5,3,64,16,4,512,4846,3554,,OOM_rank2
17,7,5,3,64,8,8,512,4858,3615,,OOM_rank2
17,7,5,3,64,4,16,512,2120,1617,,timeout
17,7,5,3,64,2,32,512,2104,1610,,timeout
17,7,6,2,32,16,2,512,4854,3338,88280.9375,ok
17,7,6,2,32,8,4,512,4784,3392,138633.390625,ok
17,7,6,2,32,4,8,512,4784,3540,245167.515625,ok
17,7,6,2,32,2,16,512,2458,1891,,timeout
17,7,6,2,64,32,2,512,4860,3364,,OOM_rank2
17,7,6,2,64,16,4,512,4856,3542,,OOM_rank2
17,7,6,2,64,8,8,512,4858,3732,,OOM_rank2
17,7,6,2,64,4,16,512,2506,1858,,timeout
17,7,6,2,64,2,32,512,2490,1874,,timeout
17,8,1,6,32,16,2,512,4724,1561,85809.2265625,ok
17,8,1,6,32,8,4,512,3182,1287,135085.515625,ok
17,8,1,6,32,4,8,512,1214,788,235768.078125,ok
17,8,1,6,32,2,16,512,528,431,,timeout
17,8,1,6,64,32,2,512,4780,1481,,OOM_rank3
17,8,1,6,64,16,4,512,4208,1368,,OOM_rank3
17,8,1,6,64,8,8,512,1944,877,,OOM_rank3
17,8,1,6,64,4,16,512,576,453,,timeout
17,8,1,6,64,2,32,512,560,446,,timeout
17,8,2,5,32,16,2,512,4650,1973,85979.078125,ok
17,8,2,5,32,8,4,512,4694,1935,135181.390625,ok
17,8,2,5,32,4,8,512,2240,1401,239354.71875,ok
17,8,2,5,32,2,16,512,914,737,,timeout
17,8,2,5,64,32,2,512,4730,2295,,OOM_rank3
17,8,2,5,64,16,4,512,4802,2382,,OOM_rank3
17,8,2,5,64,8,8,512,4520,2231,,OOM_rank3
17,8,2,5,64,4,16,512,962,755,,timeout
17,8,2,5,64,2,32,512,946,744,,timeout
17,8,3,4,32,16,2,512,4750,2332,86101.9453125,ok
17,8,3,4,32,8,4,512,4646,2304,135009.75,ok
17,8,3,4,32,4,8,512,3266,2013,238573.15625,ok
17,8,3,4,32,2,16,512,1300,1028,,timeout
17,8,3,4,64,32,2,512,4830,2919,128858.5859375,ok
17,8,3,4,64,16,4,512,4842,2965,171957.71875,ok
17,8,3,4,64,8,8,512,4836,2801,269039.75,ok
17,8,3,4,64,4,16,512,1348,1060,,timeout
17,8,3,4,64,2,32,512,1332,1049,,timeout
17,8,4,3,32,16,2,512,4832,2742,86108.2265625,ok
17,8,4,3,32,8,4,512,4674,2806,135296.203125,ok
17,8,4,3,32,4,8,512,4292,2624,239986.09375,ok
17,8,4,3,32,2,16,512,1686,1324,,timeout
17,8,4,3,64,32,2,512,4822,3292,128766.5234375,ok
17,8,4,3,64,16,4,512,4806,3338,172073.796875,ok
17,8,4,3,64,8,8,512,4790,3374,269486.25,ok
17,8,4,3,64,4,16,512,1734,1354,,timeout
17,8,4,3,64,2,32,512,1718,1328,,timeout
17,8,5,2,32,16,2,512,4830,3042,86091.28125,ok
17,8,5,2,32,8,4,512,4554,3153,135331.28125,ok
17,8,5,2,32,4,8,512,4598,3078,239962.46875,ok
17,8,5,2,32,2,16,512,2072,1580,,timeout
17,8,5,2,64,32,2,512,4864,3515,,OOM_rank2
17,8,5,2,64,16,4,512,4848,3537,,OOM_rank2
17,8,5,2,64,8,8,512,4858,3608,,OOM_rank2
17,8,5,2,64,4,16,512,2120,1631,,timeout
17,8,5,2,64,2,32,512,2104,1591,,timeout
17,8,6,1,32,16,2,512,4854,3344,86188.09375,ok
17,8,6,1,32,8,4,512,4858,3367,135418.0,ok
17,8,6,1,32,4,8,512,4764,3536,239260.84375,ok
17,8,6,1,32,2,16,512,2458,1879,,timeout
17,8,6,1,64,32,2,512,4854,3324,,OOM_rank2
17,8,6,1,64,16,4,512,4860,3505,,OOM_rank2
17,8,6,1,64,8,8,512,4856,3723,,OOM_rank2
17,8,6,1,64,4,16,512,2506,1893,,timeout
17,8,6,1,64,2,32,512,2490,1851,,timeout
17,9,1,5,32,16,2,512,4724,1535,83832.2265625,ok
17,9,1,5,32,8,4,512,3182,1286,131866.234375,ok
17,9,1,5,32,4,8,512,1214,787,233399.34375,ok
17,9,1,5,32,2,16,512,528,434,,timeout
17,9,1,5,64,32,2,512,4796,1917,,OOM_rank3
17,9,1,5,64,16,4,512,4666,1858,,OOM_rank3
17,9,1,5,64,8,8,512,4314,1569,,OOM_rank3
17,9,1,5,64,4,16,512,576,450,,timeout
17,9,1,5,64,2,32,512,560,450,,timeout
17,9,2,4,32,16,2,512,4650,1964,83937.4375,ok
17,9,2,4,32,8,4,512,4830,1930,132097.53125,ok
17,9,2,4,32,4,8,512,2240,1391,233816.390625,ok
17,9,2,4,32,2,16,512,914,737,,timeout
17,9,2,4,64,32,2,512,4730,2512,125656.015625,ok
17,9,2,4,64,16,4,512,4802,2555,167631.109375,ok
17,9,2,4,64,8,8,512,4656,2456,262330.3125,ok
17,9,2,4,64,4,16,512,962,759,,timeout
17,9,2,4,64,2,32,512,946,760,,timeout
17,9,3,3,32,16,2,512,4750,2324,84052.234375,ok
17,9,3,3,32,8,4,512,4834,2309,131968.0,ok
17,9,3,3,32,4,8,512,3266,2009,234273.9375,ok
17,9,3,3,32,2,16,512,1300,1045,,timeout
17,9,3,3,64,32,2,512,4836,2925,125518.3515625,ok
17,9,3,3,64,16,4,512,4790,2957,167865.453125,ok
17,9,3,3,64,8,8,512,4836,2792,262563.0,ok
17,9,3,3,64,4,16,512,1348,1054,,timeout
17,9,3,3,64,2,32,512,1332,1055,,timeout
17,9,4,2,32,16,2,512,4832,2751,83777.953125,ok
17,9,4,2,32,8,4,512,4630,2807,131688.8125,ok
17,9,4,2,32,4,8,512,4292,2615,233819.34375,ok
17,9,4,2,32,2,16,512,1686,1322,,timeout
17,9,4,2,64,32,2,512,4788,3283,125525.25,ok
17,9,4,2,64,16,4,512,4846,3343,167537.328125,ok
17,9,4,2,64,8,8,512,4790,3369,262560.625,ok
17,9,4,2,64,4,16,512,1734,1326,,timeout
17,9,4,2,64,2,32,512,1718,1331,,timeout
17,9,5,1,32,16,2,512,4826,2871,83801.140625,ok
17,9,5,1,32,8,4,512,4554,3154,131718.25,ok
17,9,5,1,32,4,8,512,4598,3074,234246.640625,ok
17,9,5,1,32,2,16,512,2072,1607,,timeout
17,9,5,1,64,32,2,512,4864,3511,,OOM_rank2
17,9,5,1,64,16,4,512,4848,3533,,OOM_rank2
17,9,5,1,64,8,8,512,4842,3609,,OOM_rank2
17,9,5,1,64,4,16,512,2120,1628,,timeout
17,9,5,1,64,2,32,512,2104,1610,,timeout
17,10,1,4,32,16,2,512,4724,1537,81586.3828125,ok
17,10,1,4,32,8,4,512,3182,1278,128631.1875,ok
17,10,1,4,32,4,8,512,1214,788,228122.390625,ok
17,10,1,4,32,2,16,512,528,437,,timeout
17,10,1,4,64,32,2,512,4796,2153,,OOM_rank1
17,10,1,4,64,16,4,512,4718,1998,,OOM_rank1
17,10,1,4,64,8,8,512,4346,1696,,OOM_rank1
17,10,1,4,64,4,16,512,576,457,,timeout
17,10,1,4,64,2,32,512,560,432,,timeout
17,10,2,3,32,16,2,512,4650,1948,81640.90625,ok
17,10,2,3,32,8,4,512,4796,1920,128749.5078125,ok
17,10,2,3,32,4,8,512,2240,1395,229030.453125,ok
17,10,2,3,32,2,16,512,914,751,,timeout
17,10,2,3,64,32,2,512,4730,2425,,OOM_rank1
17,10,2,3,64,16,4,512,4802,2499,,OOM_rank1
17,10,2,3,64,8,8,512,4476,2303,,OOM_rank1
17,10,2,3,64,4,16,512,962,769,,timeout
17,10,2,3,64,2,32,512,946,750,,timeout
17,10,3,2,32,16,2,512,4828,2308,81949.453125,ok
17,10,3,2,32,8,4,512,4646,2289,128923.6953125,ok
17,10,3,2,32,4,8,512,3266,2001,228264.0625,ok
17,10,3,2,32,2,16,512,1300,1033,,timeout
17,10,3,2,64,32,2,512,4844,2890,,OOM_rank1
17,10,3,2,64,16,4,512,4720,2906,,OOM_rank1
17,10,3,2,64,8,8,512,4610,2760,,OOM_rank1
17,10,3,2,64,4,16,512,1348,1057,,timeout
17,10,3,2,64,2,32,512,1332,1041,,timeout
17,10,4,1,32,16,2,512,4832,2719,81643.171875,ok
17,10,4,1,32,8,4,512,4630,2793,128740.4453125,ok
17,10,4,1,32,4,8,512,4292,2613,229870.453125,ok
17,10,4,1,32,2,16,512,1686,1305,,timeout
17,10,4,1,64,32,2,512,4824,3246,,OOM_rank1
17,10,4,1,64,16,4,512,4820,3292,,OOM_rank1
17,10,4,1,64,8,8,512,4790,3297,,OOM_rank1
17,10,4,1,64,4,16,512,1734,1339,,timeout
17,10,4,1,64,2,32,512,1718,1331,,timeout
17,11,1,3,32,16,2,512,4724,1530,79468.8671875,ok
17,11,1,3,32,8,4,512,3182,1273,125346.46875,ok
17,11,1,3,32,4,8,512,1214,785,221886.734375,ok
17,11,1,3,32,2,16,512,528,427,,timeout
17,11,1,3,64,32,2,512,4796,1923,,OOM_rank1
17,11,1,3,64,16,4,512,4666,1845,,OOM_rank1
17,11,1,3,64,8,8,512,3802,1546,,OOM_rank1
17,11,1,3,64,4,16,512,576,457,,timeout
17,11,1,3,64,2,32,512,560,446,,timeout
17,11,2,2,32,16,2,512,4834,1956,79536.1953125,ok
17,11,2,2,32,8,4,512,4694,1912,125396.8984375,ok
17,11,2,2,32,4,8,512,2240,1390,223179.015625,ok
17,11,2,2,32,2,16,512,914,736,,timeout
17,11,2,2,64,32,2,512,4730,2279,,OOM_rank1
17,11,2,2,64,16,4,512,4802,2343,,OOM_rank1
17,11,2,2,64,8,8,512,4476,2203,,OOM_rank1
17,11,2,2,64,4,16,512,962,761,,timeout
17,11,2,2,64,2,32,512,946,752,,timeout
17,11,3,1,32,16,2,512,4750,2298,79412.7734375,ok
17,11,3,1,32,8,4,512,4646,2285,125538.390625,ok
17,11,3,1,32,4,8,512,3266,2002,222697.265625,ok
17,11,3,1,32,2,16,512,1300,1033,,timeout
17,11,3,1,64,32,2,512,4822,2624,,OOM_rank1
17,11,3,1,64,16,4,512,4720,2660,,OOM_rank1
17,11,3,1,64,8,8,512,4424,2677,,OOM_rank1
17,11,3,1,64,4,16,512,1348,1057,,timeout
17,11,3,1,64,2,32,512,1332,1055,,timeout
17,12,1,2,32,16,2,512,4724,1526,77455.3203125,ok
17,12,1,2,32,8,4,512,3182,1262,121787.4375,ok
17,12,1,2,32,4,8,512,1214,784,216374.65625,ok
17,12,1,2,32,2,16,512,528,434,,timeout
17,12,1,2,64,32,2,512,4780,1652,,OOM_rank1
17,12,1,2,64,16,4,512,4666,1529,,OOM_rank1
17,12,1,2,64,8,8,512,2374,1076,,OOM_rank1
17,12,1,2,64,4,16,512,576,457,,timeout
17,12,1,2,64,2,32,512,560,450,,timeout
17,12,2,1,32,16,2,512,4650,1939,77680.484375,ok
17,12,2,1,32,8,4,512,4694,1909,121863.640625,ok
17,12,2,1,32,4,8,512,2240,1391,217645.71875,ok
17,12,2,1,32,2,16,512,914,744,,timeout
17,12,2,1,64,32,2,512,4828,2056,,OOM_rank1
17,12,2,1,64,16,4,512,4802,2129,,OOM_rank1
17,12,2,1,64,8,8,512,4476,1957,,OOM_rank1
17,12,2,1,64,4,16,512,962,756,,timeout
17,12,2,1,64,2,32,512,946,756,,timeout
18,2,6,6,32,16,2,512,4854,3394,95952.3359375,ok
18,2,6,6,32,8,4,512,4844,3417,149785.546875,ok
18,2,6,6,32,4,8,512,4764,3557,264879.3125,ok
18,2,6,6,32,2,16,512,2458,1855,,timeout
18,2,6,6,64,32,2,512,4854,3251,,OOM_rank3
18,2,6,6,64,16,4,512,4846,3388,,OOM_rank3
18,2,6,6,64,8,8,512,4856,3532,,OOM_rank3
18,2,6,6,64,4,16,512,2506,1892,,timeout
18,2,6,6,64,2,32,512,2490,1884,,timeout
18,3,5,6,32,16,2,512,4826,3070,93426.5546875,ok
18,3,5,6,32,8,4,512,4554,3171,146177.671875,ok
18,3,5,6,32,4,8,512,4598,3081,258116.140625,ok
18,3,5,6,32,2,16,512,2072,1605,,timeout
18,3,5,6,64,32,2,512,4810,2944,,OOM_rank3
18,3,5,6,64,16,4,512,4556,2943,,OOM_rank3
18,3,5,6,64,8,8,512,4520,3064,,OOM_rank3
18,3,5,6,64,4,16,512,2120,1625,,timeout
18,3,5,6,64,2,32,512,2104,1633,,timeout
18,3,6,5,32,16,2,512,4854,3375,93436.0390625,ok
18,3,6,5,32,8,4,512,4784,3407,146890.734375,ok
18,3,6,5,32,4,8,512,4764,3548,260183.609375,ok
18,3,6,5,32,2,16,512,2458,1906,,timeout
18,3,6,5,64,32,2,512,4854,3385,,OOM_rank2
18,3,6,5,64,16,4,512,4856,3544,,OOM_rank2
18,3,6,5,64,8,8,512,4856,3741,,OOM_rank2
18,3,6,5,64,4,16,512,2506,1913,,timeout
18,3,6,5,64,2,32,512,2490,1910,,timeout
18,4,4,6,32,16,2,512,4832,2785,91565.28125,ok
18,4,4,6,32,8,4,512,4630,2818,143237.4375,ok
18,4,4,6,32,4,8,512,4292,2624,253836.5625,ok
18,4,4,6,32,2,16,512,1686,1343,,timeout
18,4,4,6,64,32,2,512,4788,2569,,OOM_rank3
18,4,4,6,64,16,4,512,4690,2720,,OOM_rank3
18,4,4,6,64,8,8,512,4790,2724,,OOM_rank3
18,4,4,6,64,4,16,512,1734,1352,,timeout
18,4,4,6,64,2,32,512,1718,1342,,timeout
18,4,5,5,32,16,2,512,4826,3076,91230.265625,ok
18,4,5,5,32,8,4,512,4554,3171,144186.78125,ok
18,4,5,5,32,4,8,512,4598,3083,253757.140625,ok
18,4,5,5,32,2,16,512,2072,1620,,timeout
18,4,5,5,64,32,2,512,4854,3412,,OOM_rank3
18,4,5,5,64,16,4,512,4848,3416,,OOM_rank3
18,4,5,5,64,8,8,512,4858,3546,,OOM_rank3
18,4,5,5,64,4,16,512,2120,1644,,timeout
18,4,5,5,64,2,32,512,2104,1607,,timeout
18,4,6,4,32,16,2,512,4854,3369,92055.640625,ok
18,4,6,4,32,8,4,512,4826,3398,145153.40625,ok
18,4,6,4,32,4,8,512,4764,3544,258573.046875,ok
18,4,6,4,32,2,16,512,2458,1858,,timeout
18,4,6,4,64,32,2,512,4854,3370,,OOM_rank2
18,4,6,4,64,16,4,512,4856,3553,,OOM_rank2
18,4,6,4,64,8,8,512,4856,3735,,OOM_rank2
18,4,6,4,64,4,16,512,2506,1891,,timeout
18,4,6,4,64,2,32,512,2490,1907,,timeout
18,5,3,6,32,16,2,512,4750,2336,89124.0859375,ok
18,5,3,6,32,8,4,512,4646,2310,140255.96875,ok
18,5,3,6,32,4,8,512,3266,2012,248169.3125,ok
18,5,3,6,32,2,16,512,1300,1049,,timeout
18,5,3,6,64,32,2,512,4844,2193,,OOM_rank3
18,5,3,6,64,16,4,512,4600,2299,,OOM_rank3
18,5,3,6,64,8,8,512,4324,2218,,OOM_rank3
18,5,3,6,64,4,16,512,1348,1061,,timeout
18,5,3,6,64,2,32,512,1332,1048,,timeout
18,5,4,5,32,16,2,512,4832,2768,89487.328125,ok
18,5,4,5,32,8,4,512,4630,2804,140236.09375,ok
18,5,4,5,32,4,8,512,4292,2621,248814.296875,ok
18,5,4,5,32,2,16,512,1686,1340,,timeout
18,5,4,5,64,32,2,512,4788,3004,,OOM_rank3
18,5,4,5,64,16,4,512,4820,3069,,OOM_rank3
18,5,4,5,64,8,8,512,4790,3121,,OOM_rank3
18,5,4,5,64,4,16,512,1734,1348,,timeout
18,5,4,5,64,2,32,512,1718,1340,,timeout
18,5,5,4,32,16,2,512,4826,3053,89433.0546875,ok
18,5,5,4,32,8,4,512,4680,3158,140018.109375,ok
18,5,5,4,32,4,8,512,4598,3080,248160.296875,ok
18,5,5,4,32,2,16,512,2072,1620,,timeout
18,5,5,4,64,32,2,512,4864,3538,,OOM_rank2
18,5,5,4,64,16,4,512,4846,3547,,OOM_rank2
18,5,5,4,64,8,8,512,4858,3612,,OOM_rank2
18,5,5,4,64,4,16,512,2120,1625,,timeout
18,5,5,4,64,2,32,512,2104,1633,,timeout
18,5,6,3,32,16,2,512,4854,3360,89349.0703125,ok
18,5,6,3,32,8,4,512,4810,3387,140409.03125,ok
18,5,6,3,32,4,8,512,4764,3539,249611.03125,ok
18,5,6,3,32,2,16,512,2458,1899,,timeout
18,5,6,3,64,32,2,512,4854,3348,,OOM_rank2
18,5,6,3,64,16,4,512,4856,3523,,OOM_rank2
18,5,6,3,64,8,8,512,4856,3736,,OOM_rank2
18,5,6,3,64,4,16,512,2506,1906,,timeout
18,5,6,3,64,2,32,512,2490,1885,,timeout
18,6,2,6,32,16,2,512,4650,1971,87254.0703125,ok
18,6,2,6,32,8,4,512,4694,1934,137054.71875,ok
18,6,2,6,32,4,8,512,2240,1396,243118.203125,ok
18,6,2,6,32,2,16,512,914,745,,timeout
18,6,2,6,64,32,2,512,4828,1845,,OOM_rank3
18,6,2,6,64,16,4,512,4758,1950,,OOM_rank3
18,6,2,6,64,8,8,512,3662,1562,,OOM_rank3
18,6,2,6,64,4,16,512,962,771,,timeout
18,6,2,6,64,2,32,512,946,756,,timeout
18,6,3,5,32,16,2,512,4834,2338,87405.71875,ok
18,6,3,5,32,8,4,512,4646,2300,137005.625,ok
18,6,3,5,32,4,8,512,3266,2008,243552.59375,ok
18,6,3,5,32,2,16,512,1300,1040,,timeout
18,6,3,5,64,32,2,512,4822,2626,,OOM_rank3
18,6,3,5,64,16,4,512,4720,2707,,OOM_rank3
18,6,3,5,64,8,8,512,4424,2714,,OOM_rank3
18,6,3,5,64,4,16,512,1348,1059,,timeout
18,6,3,5,64,2,32,512,1332,1053,,timeout
18,6,4,4,32,16,2,512,4832,2757,87120.8671875,ok
18,6,4,4,32,8,4,512,4826,2817,136279.796875,ok
18,6,4,4,32,4,8,512,4292,2616,243326.6875,ok
18,6,4,4,32,2,16,512,1686,1342,,timeout
18,6,4,4,64,32,2,512,4788,3296,130768.8515625,ok
18,6,4,4,64,16,4,512,4820,3341,174422.859375,ok
18,6,4,4,64,8,8,512,4790,3372,272003.6875,ok
18,6,4,4,64,4,16,512,1734,1361,,timeout
18,6,4,4,64,2,32,512,1718,1341,,timeout
18,6,5,3,32,16,2,512,4826,3030,87207.5625,ok
18,6,5,3,32,8,4,512,4764,3157,136495.71875,ok
18,6,5,3,32,4,8,512,4598,3071,243161.03125,ok
18,6,5,3,32,2,16,512,2072,1623,,timeout
18,6,5,3,64,32,2,512,4864,3527,,OOM_rank2
18,6,5,3,64,16,4,512,4860,3535,,OOM_rank2
18,6,5,3,64,8,8,512,4858,3612,,OOM_rank2
18,6,5,3,64,4,16,512,2120,1643,,timeout
18,6,5,3,64,2,32,512,2104,1631,,timeout
18,6,6,2,32,16,2,512,4854,3317,87224.625,ok
18,6,6,2,32,8,4,512,4858,3383,136364.171875,ok
18,6,6,2,32,4,8,512,4764,3536,243573.390625,ok
18,6,6,2,32,2,16,512,2458,1855,,timeout
18,6,6,2,64,32,2,512,4854,3359,,OOM_rank2
18,6,6,2,64,16,4,512,4856,3523,,OOM_rank2
18,6,6,2,64,8,8,512,4856,3720,,OOM_rank2
18,6,6,2,64,4,16,512,2506,1897,,timeout
18,6,6,2,64,2,32,512,2490,1887,,timeout
18,7,1,6,32,16,2,512,4724,1541,85165.2734375,ok
18,7,1,6,32,8,4,512,3182,1286,133323.859375,ok
18,7,1,6,32,4,8,512,1214,787,237069.375,ok
18,7,1,6,32,2,16,512,528,433,,timeout
18,7,1,6,64,32,2,512,4780,1439,,OOM_rank3
18,7,1,6,64,16,4,512,4208,1346,,OOM_rank3
18,7,1,6,64,8,8,512,1944,871,,OOM_rank3
18,7,1,6,64,4,16,512,576,459,,timeout
18,7,1,6,64,2,32,512,560,448,,timeout
18,7,2,5,32,16,2,512,4650,1971,85233.2890625,ok
18,7,2,5,32,8,4,512,4694,1922,133671.578125,ok
18,7,2,5,32,4,8,512,2240,1394,237657.59375,ok
18,7,2,5,32,2,16,512,914,742,,timeout
18,7,2,5,64,32,2,512,4828,2278,,OOM_rank3
18,7,2,5,64,16,4,512,4802,2353,,OOM_rank3
18,7,2,5,64,8,8,512,4476,2210,,OOM_rank3
18,7,2,5,64,4,16,512,962,765,,timeout
18,7,2,5,64,2,32,512,946,756,,timeout
18,7,3,4,32,16,2,512,4750,2320,85285.890625,ok
18,7,3,4,32,8,4,512,4646,2295,133497.09375,ok
18,7,3,4,32,4,8,512,3266,2012,237563.453125,ok
18,7,3,4,32,2,16,512,1300,1049,,timeout
18,7,3,4,64,32,2,512,4830,2900,127502.953125,ok
18,7,3,4,64,16,4,512,4720,2949,169704.1875,ok
18,7,3,4,64,8,8,512,4836,2784,265943.65625,ok
18,7,3,4,64,4,16,512,1348,1064,,timeout
18,7,3,4,64,2,32,512,1332,1054,,timeout
18,7,4,3,32,16,2,512,4832,2736,84662.6015625,ok
18,7,4,3,32,8,4,512,4774,2789,133295.296875,ok
18,7,4,3,32,4,8,512,4292,2615,237198.71875,ok
18,7,4,3,32,2,16,512,1686,1316,,timeout
18,7,4,3,64,32,2,512,4852,3266,127284.8828125,ok
18,7,4,3,64,16,4,512,4828,3337,170172.875,ok
18,7,4,3,64,8,8,512,4790,3370,265769.1875,ok
18,7,4,3,64,4,16,512,1734,1361,,timeout
18,7,4,3,64,2,32,512,1718,1338,,timeout
18,7,5,2,32,16,2,512,4862,3039,85245.25,ok
18,7,5,2,32,8,4,512,4680,3149,133159.859375,ok
18,7,5,2,32,4,8,512,4598,3071,237409.515625,ok
18,7,5,2,32,2,16,512,2072,1623,,timeout
18,7,5,2,64,32,2,512,4864,3503,,OOM_rank2
18,7,5,2,64,16,4,512,4848,3533,,OOM_rank2
18,7,5,2,64,8,8,512,4858,3587,,OOM_rank2
18,7,5,2,64,4,16,512,2120,1629,,timeout
18,7,5,2,64,2,32,512,2104,1611,,timeout
18,7,6,1,32,16,2,512,4854,3319,83370.84375,ok
18,7,6,1,32,8,4,512,4858,3361,130624.0,ok
18,7,6,1,32,4,8,512,4764,3524,230826.359375,ok
18,7,6,1,32,2,16,512,2458,1888,,timeout
18,7,6,1,64,32,2,512,4854,3334,,OOM_rank2
18,7,6,1,64,16,4,512,4856,3498,,OOM_rank2
18,7,6,1,64,8,8,512,4856,3704,,OOM_rank2
18,7,6,1,64,4,16,512,2506,1904,,timeout
18,7,6,1,64,2,32,512,2490,1897,,timeout
18,8,1,5,32,16,2,512,4724,1546,81269.2109375,ok
18,8,1,5,32,8,4,512,3182,1278,127170.2109375,ok
18,8,1,5,32,4,8,512,1214,785,225832.53125,ok
18,8,1,5,32,2,16,512,528,433,,timeout
18,8,1,5,64,32,2,512,4796,1903,,OOM_rank3
18,8,1,5,64,16,4,512,4666,1848,,OOM_rank3
18,8,1,5,64,8,8,512,4314,1562,,OOM_rank3
18,8,1,5,64,4,16,512,576,458,,timeout
18,8,1,5,64,2,32,512,560,447,,timeout
18,8,2,4,32,16,2,512,4650,1960,81203.78125,ok
18,8,2,4,32,8,4,512,4694,1922,127320.6328125,ok
18,8,2,4,32,4,8,512,2240,1387,225125.515625,ok
18,8,2,4,32,2,16,512,914,748,,timeout
18,8,2,4,64,32,2,512,4748,2490,122917.8984375,ok
18,8,2,4,64,16,4,512,4802,2544,162750.921875,ok
18,8,2,4,64,8,8,512,4656,2457,253719.515625,ok
18,8,2,4,64,4,16,512,962,770,,timeout
18,8,2,4,64,2,32,512,946,761,,timeout
18,8,3,3,32,16,2,512,4750,2316,81183.0,ok
18,8,3,3,32,8,4,512,4834,2286,127325.4921875,ok
18,8,3,3,32,4,8,512,3266,2001,225928.25,ok
18,8,3,3,32,2,16,512,1300,1054,,timeout
18,8,3,3,64,32,2,512,4830,2890,122355.0859375,ok
18,8,3,3,64,16,4,512,4720,2945,162279.5625,ok
18,8,3,3,64,8,8,512,4836,2787,253556.40625,ok
18,8,3,3,64,4,16,512,1348,1077,,timeout
18,8,3,3,64,2,32,512,1332,1061,,timeout
18,8,4,2,32,16,2,512,4832,2733,81031.453125,ok
18,8,4,2,32,8,4,512,4630,2805,127019.140625,ok
18,8,4,2,32,4,8,512,4292,2604,225812.421875,ok
18,8,4,2,32,2,16,512,1686,1351,,timeout
18,8,4,2,64,32,2,512,4788,3253,123270.2578125,ok
18,8,4,2,64,16,4,512,4834,3321,164872.5625,ok
18,8,4,2,64,8,8,512,4790,3356,253286.3125,ok
18,8,4,2,64,4,16,512,1734,1344,,timeout
18,8,4,2,64,2,32,512,1718,1356,,timeout
18,8,5,1,32,16,2,512,4826,3012,80821.4921875,ok
18,8,5,1,32,8,4,512,4554,3120,126743.203125,ok
18,8,5,1,32,4,8,512,4778,3063,223180.828125,ok
18,8,5,1,32,2,16,512,2072,1628,,timeout
18,8,5,1,64,32,2,512,4864,3502,,OOM_rank2
18,8,5,1,64,16,4,512,4848,3520,,OOM_rank2
18,8,5,1,64,8,8,512,4858,3598,,OOM_rank2
18,8,5,1,64,4,16,512,2120,1642,,timeout
18,8,5,1,64,2,32,512,2104,1636,,timeout
18,9,1,4,32,16,2,512,4724,1523,78646.328125,ok
18,9,1,4,32,8,4,512,3182,1272,123439.9453125,ok
18,9,1,4,32,4,8,512,1214,783,218899.4375,ok
18,9,1,4,32,2,16,512,528,440,,timeout
18,9,1,4,64,32,2,512,4796,2094,119914.0859375,ok
18,9,1,4,64,16,4,512,4718,2055,157992.6875,ok
18,9,1,4,64,8,8,512,4346,1699,246155.859375,ok
18,9,1,4,64,4,16,512,576,463,,timeout
18,9,1,4,64,2,32,512,560,456,,timeout
18,9,2,3,32,16,2,512,4650,1954,78728.15625,ok
18,9,2,3,32,8,4,512,4694,1904,123407.109375,ok
18,9,2,3,32,4,8,512,2240,1389,218528.765625,ok
18,9,2,3,32,2,16,512,914,748,,timeout
18,9,2,3,64,32,2,512,4828,2486,119363.09375,ok
18,9,2,3,64,16,4,512,4802,2531,158145.6875,ok
18,9,2,3,64,8,8,512,4656,2445,246840.203125,ok
