timestamp,label,gpu_mb,rank0_40gb_mb,rank1_20gb_mb,rank2_10gb_mb,rank3_10gb_mb
23:13:59.592,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:00.094,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:00.596,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:01.098,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:01.600,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:02.101,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:02.603,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:03.105,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:03.607,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:04.109,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:04.611,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:05.113,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:05.614,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:06.116,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:06.618,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:07.120,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:07.622,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:08.123,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:08.625,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:09.127,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:09.629,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:10.131,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:10.632,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:11.134,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:11.636,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:12.138,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:12.639,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:13.141,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:13.643,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:14.145,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:14.647,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:15.149,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:15.650,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:16.152,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:16.654,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:17.156,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:17.658,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:18.159,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:18.661,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:19.163,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:19.665,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:20.166,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:20.668,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:21.170,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:21.672,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:22.174,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:22.676,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:23.178,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:23.679,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:24.181,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:24.683,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:25.185,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:25.687,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:26.188,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:26.690,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:27.192,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:27.694,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:28.196,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:28.697,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:29.199,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:29.701,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:30.203,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:30.704,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:31.206,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:31.708,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:32.210,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:32.712,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:33.214,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:33.715,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:34.217,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:34.719,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:35.221,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:35.722,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:36.224,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:36.726,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:37.228,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:37.730,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:38.231,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:38.733,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:39.235,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:39.737,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:40.238,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:40.740,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:41.242,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
23:14:41.744,s30_9_1_0_b64_mb2,52417,38258,11279,1414,1466
