timestamp,label,gpu_mb,rank0_20gb_mb,rank1_10gb_mb,rank2_5gb_mb,rank3_5gb_mb
08:47:47.432,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:47.933,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:48.435,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:48.937,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:49.438,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:49.940,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:50.442,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:50.943,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:51.445,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:51.946,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:52.448,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:52.950,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:53.451,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:53.953,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:54.455,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:54.956,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:55.458,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:55.959,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:56.461,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:56.963,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:57.464,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:57.966,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:58.467,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:58.969,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:59.471,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:47:59.972,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:00.474,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:00.976,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:01.477,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:01.979,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:02.481,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:02.982,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:03.484,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:03.986,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:04.487,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:04.989,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:05.491,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:05.992,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:06.494,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:06.996,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:07.497,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:07.999,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:08.501,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:09.002,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:09.504,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:10.006,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:10.507,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:11.009,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:11.511,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:12.012,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:12.514,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:13.016,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:13.517,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:14.019,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:14.520,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:15.022,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:15.524,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:16.025,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:16.527,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:17.029,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:17.530,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:18.032,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:18.534,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:19.035,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:19.537,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:20.039,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:20.540,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:21.042,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:21.544,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:22.045,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:22.547,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:23.049,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:23.551,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:24.052,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:24.554,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:25.055,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:25.557,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:26.059,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:26.560,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:27.062,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:27.564,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:28.065,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:28.567,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:29.068,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:29.570,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:30.072,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:30.574,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:31.075,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:31.577,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:32.079,s16_8_4_0_b32_mb2,16139,8854,4025,2058,1202
08:48:32.580,s16_8_4_0_b32_mb2,16141,8856,4025,2058,1202
08:48:33.082,s16_8_4_0_b32_mb2,16141,8856,4025,2058,1202
08:48:33.584,s16_8_4_0_b32_mb2,16141,8856,4025,2058,1202
08:48:34.085,s16_8_4_0_b32_mb2,16269,8982,4025,2058,1202
08:48:34.587,s16_8_4_0_b32_mb2,16435,9026,4107,2100,1202
08:48:35.089,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:35.590,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:36.092,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:36.594,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:37.095,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:37.597,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:38.099,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:38.600,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:39.102,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:39.604,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:40.105,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:40.607,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:41.109,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:41.611,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:42.112,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:42.614,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:43.115,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:43.617,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:44.119,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:44.621,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:48:45.122,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
